what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362523635110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362523636373
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1362523637151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362523650368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362523659977
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362523770076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523775073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523776604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523792664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523793977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523795335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523796643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523797149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523859889
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362523889910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523896104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523907712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523908200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523909795
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362523913399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523930143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523949099
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362523949708
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362523959376
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362523959658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362523985234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524115318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1362524155706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362524157079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524158915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524159902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524162524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524165949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524166128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524166931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1362524175925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524176169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362524176905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524177097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524177929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524179244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524179436
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1362524179472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524179856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524181212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524185020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524203828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524210698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524210856
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1362524210882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362524214441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524229835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524231771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524234619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362524236201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524281312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524384961
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362524419494
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524419695
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362524428907
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524429124
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524433425
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524433425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1362524433451
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362524434555
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524434795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524449617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524454036
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362524455824
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524456074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524479570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524584457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524584830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524585352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524585806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524635506
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362524639551
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1362524643212
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1362524643806
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524645237
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1362524645237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1362524645316
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362524646856
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524647130
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524648340
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524648340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1362524648357
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362524649896
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524650110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524692498
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362524703435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524703524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524709954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524809512
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524810958
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524814982
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524814982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1362524814999
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362524815733
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524817157
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362524821635
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524821853
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524826797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362524827799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525036419
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362525038273
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362525038486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525039924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1362525039954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525041338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525047803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1362525047839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525049557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525050352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1362525050396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525051832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525055638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525075446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525078061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525078968
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362525084144
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362525084377
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362525084902
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362525085104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525115619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525146639
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362525147796
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362525147994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525159581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525160952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525201088
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362525202718
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362525202916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525215497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525227303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525227896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525231306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525237919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362525244255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362525245470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525245781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525249207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525257700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525262125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362525268663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362525269091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362525269622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525273894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525332610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525334471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525340207
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362525341366
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362525342108
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362525342174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525364866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525374377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525376997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525384225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525407847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525447542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525450147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525455292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525456138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525456610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525457435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525481587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525525790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525580660
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1362525585810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525586351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525606111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525607511
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362525613425
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362525614198
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362525628091
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362525669663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525678618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525679565
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1362525681166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525688533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525691347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525695470
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362525699911
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362525700130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362525705494
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362525707477
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362525707736
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1362525709487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362525710937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525711176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525717056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525721620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525721790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525723009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525725879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525726048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525729995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362525888124
